"itemID","Mean(date&time diff)","Sum(order)"
19152,45.14285714285714,9
19154,38.11764705882353,63
19156,21.42857142857143,11
19157,21.5,4
19159,48,3
19160,32.2,14
19162,30.973684210526326,50
19163,53.92857142857143,24
19164,38.4375,30
19165,60.91666666666666,15
19166,35.636363636363654,154
19168,31.249999999999996,9
19170,52.3,40
19173,56.5,2
19175,39,4
19177,49.2,5
19179,46,4
19183,32,4
19186,38.5,6
19187,34,3
19191,56.99999999999999,56
19192,44.17857142857142,36
19193,52.18749999999999,16
19194,75.66666666666666,6
19196,30.066666666666663,24
19198,37.5,2
19199,28.428571428571427,10
19201,5.5,2
19204,40.26829268292683,50
19207,64.25,5
19209,53,2
19210,60.24137931034482,34
19215,29.5,2
19216,45.36363636363636,15
19218,71.5,10
19223,54.53191489361703,76
19224,16.5,3
19225,60.5,2
19226,29,2
19229,54.411764705882355,59
19232,6.5,3
19235,19.5,2
19239,86.5,5
19242,27.46153846153846,14
19245,22,2
19248,30,8
19251,57.5,7
19252,20.699999999999996,10
19254,36,6
19255,17,4
19259,39.33333333333333,15
19261,39.142857142857146,24
19262,35.15384615384616,43
19265,80.5,2
19266,43.75,4
19267,42.89689781021906,2618
19268,7.5,3
19269,13.666666666666668,6
19270,31,2
19273,18.5,2
19274,67.22222222222221,27
19280,40,7
19281,40.58989598811297,1702
19284,38.55555555555555,12
19285,55,4
19289,97.5,2
19294,72.33333333333333,3
19298,43,3
19300,38.5,4
19304,34.04166666666667,27
19305,30.5,5
19309,17.666666666666668,24
19312,70,2
19313,33.03846153846154,26
19314,62.5,2
19316,67.75,4
19318,57.99999999999999,5
19319,40.4516129032258,37
19321,31,2
19323,57.900000000000006,21
19325,42.583333333333336,67
19327,52.68181818181817,22
19330,56.62499999999999,8
19332,46,2
19335,56,6
19336,16.89247311827956,122
19338,34.666666666666664,3
19346,23,15
19347,52,14
19350,13,3
19353,55.55208333333333,113
19359,32.87037037037037,58
19360,43,2
19361,32.5,2
19362,45.2,7
19364,41.192307692307686,55
19366,46.37864077669901,149
19369,59,2
19370,31.333333333333332,59
19372,101.5,2
19374,41.22222222222223,40
19375,35.833333333333336,10
19377,71,2
19378,44.6,5
19380,62.57142857142858,7
19381,94,2
19382,52.467153284671525,240
19383,109.5,3
19384,25.333333333333336,6
19387,29.999999999999993,73
19390,53.243243243243256,41
19391,24.5,2
19394,52.88888888888889,28
19396,44.333333333333336,4
19399,53.733333333333334,15
19400,37.11627906976744,214
19406,24.375,38
19407,51.17073170731708,51
19409,35.5,12
19410,23.25,22
19414,52.75,4
19418,53,5
19419,46.5,4
19420,53.333333333333336,6
19422,52,6
19423,45.214285714285715,26
19429,55.848484848484844,37
19430,24,3
19431,57.36363636363636,33
19433,27.722222222222214,23
19434,48,10
19435,35.72222222222222,21
19437,56,3
19439,15.5,6
19441,47.77127659574469,199
19443,43,39
19444,64.5,5
19447,65,13
19448,45.678571428571416,30
19455,70.71428571428571,15
19457,31.075000000000014,58
19461,54.5,4
19463,28.625,8
19464,5.25,5
19465,37.62499999999999,28
19468,35.90909090909091,19
19469,12.5,2
19476,23.857142857142854,11
19484,57.650000000000006,45
19489,18.5,4
19490,33.77777777777777,12
19498,53,2
19499,66.25,5
19500,51.375,8
19501,62.57142857142857,9
19508,15,5
19509,81.5,3
19511,43.5,3
19513,21.625,8
19515,45.69444444444444,60
19517,51.973333333333336,79
19519,49.57142857142858,17
19521,45.5,5
19523,37.75,20
19524,57.666666666666664,3
19526,25.8,14
19534,4,2
19545,14.428571428571427,8
19548,41,2
19550,27.449999999999992,23
19552,34.64999999999999,64
19555,40.92307692307693,19
19557,71.75,9
19560,118,7
19562,25,4
19563,48.37500000000001,8
19567,84.28571428571428,7
19568,45.674157303370784,137
19573,40.96774193548387,68
19574,40.1,17
19577,42.71428571428572,19
19582,32.8,300
19586,55.86666666666666,19
19588,35,4
19590,45.5,4
19591,42,28
19593,25.5,3
19594,41.87499999999999,9
19595,47,4
19598,48.18181818181819,14
19599,35.666666666666664,18
19600,30.404255319148938,47
19601,23,2
19603,54.666666666666664,6
19604,45.75,10
19605,12.5,2
19606,30.714285714285715,23
19611,22,7
19612,16.6,6
19613,44.28571428571427,22
19620,36.79999999999999,38
19622,15.5,2
19623,59.5,2
19625,0.5,2
19630,44.099999999999994,10
19631,36.46153846153847,22
19634,31.526315789473678,36
19638,26.333333333333336,6
19645,62.5,2
19646,37.88235294117647,51
19648,70.71428571428571,10
19649,49.12800000000001,140
19652,23.73417721518987,156
19657,46.5,28
19658,54.833333333333336,13
19660,24.5,9
19661,49.86046511627908,52
19663,7.5,12
19664,48.666666666666664,3
19666,32.333333333333336,7
19668,49,11
19669,41.5,2
19672,32.33333333333333,4
19673,87.5,2
19674,30.25,10
19676,65,23
19677,34.86206896551723,38
19678,13,2
19679,31.5,2
19681,49.8974358974359,41
19683,63.833333333333336,42
19691,54.952380952380935,46
19696,43,3
19703,62.39999999999999,14
19707,31,18
19708,31.666666666666664,15
19709,26.499999999999996,12
19710,48.71428571428571,24
19712,43.53333333333333,16
19718,50,5
19720,65.66666666666666,3
19722,31.5,4
19724,37.5,2
19725,33.890909090909105,228
19728,59,3
19729,58,3
19732,24.111111111111114,12
19739,51.43137254901958,76
19742,30.875000000000007,45
19746,45.9047619047619,49
19751,73.5,2
19752,50.67567567567566,38
19753,36,9
19754,45.75,10
19758,19.5,2
19759,36.55555555555555,9
19760,75.75,10
19761,82.5,2
19762,33.142857142857146,22
19767,47.34999999999999,20
19768,43.593533487297954,854
19771,53.279999999999994,58
19775,54.625,9
19777,6,10
19778,33.16666666666667,8
19780,81.5,2
19783,41,8
19784,50.5,2
19790,47.727272727272734,19
19792,22,5
19795,53.77777777777778,10
19797,49.25,4
19801,49.90909090909091,44
19804,56.5,2
19805,49.75,7
19808,53.33333333333332,19
19810,15.5,2
19812,40.008620689655174,304
19816,27.687499999999993,152
19820,34.5,5
19821,48.74999999999999,6
19824,44.172839506172814,89
19825,49.827586206896555,38
19826,86,2
19827,35.03508771929823,117
19828,52.11111111111111,9
19832,68.5,2
19833,55.400000000000006,15
19836,40.17391304347827,44
19837,34.92307692307691,37
19838,49.25,5
19844,13,4
19845,11.5,6
19846,65.42857142857143,7
19849,13,3
19850,70.25,6
19852,45.25000000000001,26
19855,34.4,5
19857,23.4,5
19860,58.666666666666664,3
19861,30.75,8
19866,64.90909090909089,12
19867,57.012345679012356,129
19869,42.5,4
19870,42.43000000000002,190
19871,39.27272727272727,73
19877,35.11111111111111,14
19878,46.800000000000004,5
19879,3,18
19880,49.95454545454545,30
19881,32.285714285714285,7
19882,77.5,2
19883,43.07692307692308,24
19885,65.5,12
19892,19.5,2
19894,0,3
19895,50.05555555555554,48
19896,64.47500000000001,41
19901,54.90909090909091,68
19903,52.33333333333333,3
19906,67.5,2
19909,34.44444444444444,22
19910,35.94444444444444,18
19913,41.15,224
19918,54.4,29
19920,41,45
19921,39,3
19922,11.5,7
19923,50.28571428571429,9
19924,32.5,5
19925,39.38461538461539,17
19926,30.666666666666668,6
19927,17,2
19928,86,2
19929,28.800000000000004,7
19932,45.82038834951453,355
19934,43.199999999999996,8
19935,45.666666666666664,4
19939,36.442307692307686,92
19942,58,3
19945,16.5,2
19950,48,36
19954,43.70370370370368,43
19955,49,3
19956,44.24999999999999,29
19957,49,4
19959,54.09142857142862,242
19960,37.666666666666664,3
19961,35.75,4
19962,31.571428571428573,7
19964,34.5,5
19965,7.5,2
19968,61.666666666666664,3
19969,51,25
19970,31.000000000000007,20
19971,49.1379310344828,156
19974,54.285714285714285,11
19975,53.75,4
19976,55.63031914893617,560
19979,44.875,8
19980,32,2
19982,16.5,2
19985,47.30769230769231,15
19992,46,18
19993,47.76190476190475,42
19995,50.22222222222223,23
19997,36.5,8
20000,54.714285714285715,18
20002,66,3
20003,40.14285714285715,11
20004,26.5,8
20006,22.77777777777778,9
20007,30.16666666666667,8
20012,59.5,4
20014,45.699999999999996,25
20025,33,6
20026,37.6,30
20028,42.563876651982405,377
20031,55.5,2
20034,36.7,10
20036,55,2
20038,52.25531914893616,55
20039,42.72727272727272,11
20044,49.800000000000004,17
20048,15.5,22
20049,74.66666666666666,3
20051,28,2
20054,48.6,10
20055,71.3076923076923,13
20058,40.59999999999997,115
20060,40.75,7
20061,34.33333333333333,6
20063,38.24999999999999,16
20069,44.666666666666664,3
20071,18,2
20072,46.2,11
20073,29.5,2
20074,39.580000000000005,82
20075,26.363636363636363,17
20081,36.98076923076923,52
20084,42,2
20085,73.5,3
20090,26,6
20091,35.199999999999996,29
20092,55.72727272727273,13
20094,55.5,2
20095,56,2
20097,64.5,2
20098,46.36000000000001,27
20100,36.30000000000001,38
20101,10,3
20102,43.5,2
20104,30.130434782608692,30
20105,6.5,3
20106,43.73026315789476,177
20110,48.99999999999999,20
20111,53.37500000000001,8
20114,38.57692307692307,40
20115,44.714285714285715,8
20116,40.24999999999999,22
20117,25.78571428571429,20
20119,2.5,2
20120,46,3
20122,61,3
20124,2,2
20125,54.46666666666667,16
20127,35.16666666666667,18
20128,44.00000000000001,5
20129,34.5,2
20130,20.5,2
20131,48.0342592592592,3791
20132,37.1,12
20133,57.47826086956522,23
20137,11.111111111111109,11
20138,26.79166666666666,156
20141,70,4
20142,69.10714285714286,42
20143,75,2
20145,33.66666666666666,37
20146,54.315151515151534,199
20150,43.002500000000005,1487
20152,9.666666666666668,8
20154,42.00000000000001,7
20156,53.666666666666664,3
20157,53,2
20159,46.93749999999999,23
20161,47.375,8
20164,53.6867469879518,181
20173,46.27999999999999,25
20175,55.5,3
20176,48,2
20178,19.444444444444443,9
20179,88.5,6
20180,42.42105263157894,65
20181,20.444444444444443,31
20184,47.20754716981132,118
20185,82,9
20189,47.15625,36
20190,50.333333333333336,6
20192,38.916666666666664,13
20195,30.599999999999994,16
20197,50.400000000000006,6
20202,36.22222222222222,9
20203,57,2
20204,47.333333333333336,38
20205,37.8,10
20209,48.117370892018776,610
20210,42.4,17
20213,16.5,5
20219,29.25,5
20220,42.416666666666664,26
20224,37.75,4
20226,65.5,2
20227,62.99999999999999,5
20229,31.375000000000007,47
20230,64.5,2
20233,29.32888888888889,345
20243,44.25,4
20246,46.142857142857146,12
20248,9.5,2
20266,52.380952380952365,127
20267,45.5,15
20269,50.25,9
20270,5.25,5
20271,44.45454545454545,20
20274,105.5,2
20277,20.5,9
20278,40.42857142857142,15
20279,45.375,34
20282,25,2
20284,18.5,5
20286,48.189655172413765,94
20287,41.25,9
20288,60.967741935483865,49
20290,66,2
20291,18,2
20293,31.526315789473678,23
20294,50.5,6
20295,12.5,2
20300,44.61764705882355,87
20306,21.333333333333332,62
20307,52.00000000000001,10
20309,4.5,3
20311,0,9
20313,50.26666666666667,39
20314,48,2
20317,45.714285714285694,102
20324,36.49999999999999,16
20330,3,6
20331,44.099999999999994,11
20333,67.85714285714286,9
20336,49.726027397260275,82
20338,28.363636363636363,20
20339,24,2
20343,39.71874999999998,114
20345,63.21428571428571,20
20347,44,4
20349,24.5,10
20352,36.85714285714286,9
20353,35.666666666666664,10
20356,81.75,9
20357,17.333333333333332,4
20358,31.5,6
20359,47.375,8
20361,15,2
20362,57.33333333333333,6
20364,37.882352941176464,91
20369,50.5,2
20370,40.25,12
20374,39.375,9
20377,18.5,2
20378,36.357142857142854,109
20380,40.5,2
20383,47.5,4
20384,21,2
20388,45.2,5
20389,21.5,2
20392,30.58333333333333,12
20396,29.42857142857143,15
20397,75.25,8
20398,59,2
20403,59.06410256410256,252
20404,52.5,4
20406,60.57142857142857,10
20411,42.2,5
20412,40.52173913043479,57
20413,20.95652173913043,28
20415,47.75,4
20421,38,4
20423,72.07692307692308,222
20425,47.2,5
20426,72,2
20428,40.125,9
20429,54.81818181818182,12
20431,102,2
20432,9.75,4
20436,46.0077519379845,160
20437,44.36363636363637,14
20439,73.2,5
20440,48.400000000000006,7
20443,17.833333333333336,7
20445,29,4
20446,35.33333333333333,4
20452,45.5,2
20454,17,8
20455,43.5,9
20457,27.5,2
20460,44.5,2
20461,76.5,2
20462,43,103
20467,41,8
20469,39.5,8
20470,44,3
20475,16.5,2
20478,41.68197278911563,742
20479,41.06122448979592,64
20480,46.800000000000004,9
20482,68.66666666666666,4
20483,41.35593220338981,79
20484,41,2
20485,26.625,8
20492,20,22
20494,23.75,9
20497,34.5,3
20498,60.090909090909086,56
20499,61,2
20502,39.846153846153854,77
20503,36.285714285714285,9
20506,44.91666666666666,25
20508,44.178571428571416,58
20511,57,2
20512,49.25,4
20513,7.5,2
20515,37.46534653465349,217
20517,61.666666666666664,3
20518,36.699999999999996,21
20521,30.77777777777778,9
20523,65,2
20525,74,2
20527,45.205882352941174,70
20531,34.57142857142857,8
20532,55.33333333333333,10
20534,37.5,12
20535,74.33333333333334,7
20536,74,7
20540,47.139999999999986,56
20542,44.342857142857135,134
20543,33.1,13
20545,37.25,4
20550,46.333333333333336,12
20552,62,2
20553,39.54545454545455,35
20554,21,2
20557,54.75,5
20561,42.55555555555556,19
20562,21.65032679738563,742
20564,53.999999999999986,49
20572,55.98642533936655,258
20573,53.5,2
20574,53.714285714285715,10
20577,13.5,2
20580,22.333333333333332,5
20583,32.102941176470566,77
20591,28,2
20594,38.4217391304348,334
20595,42.96774193548387,31
20597,55.5,5
20598,50.333333333333336,6
20602,30.200000000000003,8
20604,33.88461538461539,55
20607,45.823529411764696,20
20608,29.875,10
20611,35.38461538461539,29
20612,45.5,6
20613,1,2
20618,60.666666666666664,4
20619,35.5,2
20623,36.75,7
20625,63.99999999999999,10
20628,51.303797468354425,86
20629,20,4
20630,41.61538461538462,13
20633,35.294117647058826,56
20637,44.81818181818181,12
20638,41.27777777777778,98
20639,44.5,4
20646,40.82608695652173,27
20648,59,5
20651,27,3
20654,41.5,2
20655,32.66666666666667,7
20656,21.666666666666668,11
20657,17.666666666666664,4
20658,62.75,5
20659,56.617647058823536,46
20660,62.5,6
20663,38.692307692307686,14
20664,55.56470588235294,85
20665,23.5,3
20669,36.846153846153854,14
20671,32.42857142857143,10
20672,48.17391304347826,80
20674,26.833333333333336,11
20675,89.5,2
20676,15.5,2
20678,43.785714285714285,46
20681,51,8
20683,31.666666666666664,5
20685,20.5,20
20689,52.5,2
20690,44.5,22
20691,50.07692307692308,14
20692,38.18181818181818,11
20694,39.88800000000001,127
20696,58.89999999999996,70
20697,96,3
20698,31.000000000000004,8
20699,37.4,12
20700,35,3
20703,51.68918918918919,98
20706,36.48717948717948,53
20707,55.66666666666667,7
20709,30.5,16
20710,28.200000000000003,12
20711,43.28571428571429,7
20712,8,2
20713,65.75,4
20715,22.749999999999996,18
20717,42.5,3
20718,46.666666666666664,3
20725,10,2
20726,31,23
20728,70.5,2
20729,1,2
20731,32.15384615384615,18
20733,50.55555555555556,25
20738,39.50000000000001,16
20740,28.5,3
20742,62.28571428571429,18
20747,29.333333333333332,5
20748,41.88275862068967,400
20750,42.064000000000036,401
20751,47.113636363636346,108
20752,43.50000000000001,16
20755,37,2
20758,9,2
20759,27.57142857142857,19
20764,31,2
20767,47.33333333333334,6
20768,53,20
20769,32.98611111111115,267
20776,46.5,2
20777,43.5,2
20779,46.83333333333333,6
20780,26,3
20783,79.16666666666666,6
20785,52,40
20786,55.53571428571427,33
20787,101.5,4
20789,43.802631578947356,121
20790,38.25,63
20791,39,2
20792,32.54761904761905,56
20795,46.46874999999999,50
20800,51.84615384615383,17
20802,41.04166666666665,29
20803,50.25,4
20804,35.5,16
20805,26,7
20811,18.5,2
20812,73,3
20816,49.88888888888889,10
20819,43.25,6
20822,61.714285714285715,11
20826,12,5
20830,24.230769230769226,23
20831,26.333333333333332,5
20834,46.84955752212389,126
20838,36,11
20839,26.5,2
20842,52.461538461538474,15
20843,41.098039215686235,77
20844,62.5,5
20847,11,2
20848,2.5,52
20850,52,2
20851,2,8
20852,43.875,12
20853,41.307692307692314,17
20854,15.5,2
20855,29.48275862068966,55
20856,26.800000000000004,5
20858,0.5,6
20861,19.5,2
20870,58.5,2
20872,62.99999999999999,5
20873,41,3
20876,51.800000000000004,20
20879,21.5,5
20880,42.99999999999999,13
20881,50.81818181818181,20
20882,16.333333333333332,10
20884,39.666666666666664,5
20888,32.83333333333333,16
20890,57.2,6
20891,56.33333333333333,5
20894,36.400000000000006,19
20896,22.833333333333336,6
20898,50.62500000000001,22
20902,51.16666666666667,7
20903,33,10
20904,38.65217391304347,126
20905,26.333333333333336,7
20906,19.5,2
20907,42.94444444444444,60
20911,51.25,4
20912,63,4
20915,75.66666666666666,8
20919,58.25,6
20920,30.5,4
20921,29.666666666666664,7
20922,41.34722222222222,395
20924,37.694444444444414,46
20925,75.5,2
20929,41.4,47
20931,43.33333333333333,3
20933,44.43749999999999,16
20935,54.81818181818182,45
20936,43.824999999999996,44
20938,53,3
20941,23.5,3
20944,46.272727272727266,11
20945,45.01212121212124,214
20947,22.75,8
20948,19.454545454545453,66
20953,61.5,7
20954,29.666666666666664,3
20961,47.50000000000001,52
20965,43.3050847457627,85
20967,46.33333333333333,3
20968,40.528985507246375,150
20972,42.848101265822805,173
20975,41.333333333333336,10
20980,52.888888888888886,9
20983,24,14
20986,51,21
20989,37.833333333333336,6
20992,58.5,6
20993,24.038461538461533,28
20994,78,2
20996,45.666666666666664,19
20998,97.5,2
21000,38,8
21002,41,8
21003,74.5,2
21004,26,2
21005,11,2
21006,38.448275862068954,149
21007,41.99999999999999,18
21008,15.25,4
21011,45.066666666666684,185
21016,36.6,5
21017,53.16666666666667,7
21018,42.5,4
21020,65,2
21021,22.333333333333332,4
21025,20.666666666666664,15
21028,35.6,42
21029,57.99999999999999,30
21034,11,2
21035,44.71428571428572,8
21036,26.470588235294116,17
21037,40.5,2
21040,29,2
21041,15.5,2
21044,43.49999999999999,21
21050,41,2
21052,23.5,2
21053,39,25
21055,38,4
21058,49.81818181818183,37
21059,19.5,2
21060,9,3
21062,45.11111111111111,10
21068,51.5,4
21070,48.90384615384615,77
21071,43.37500000000001,24
21072,14.5,3
21074,35,9
21078,59.14634146341463,66
21080,60.666666666666664,3
21083,8.5,2
21086,38.53846153846155,20
21088,39.800000000000004,100
21089,23.16666666666666,46
21090,36.666666666666664,6
21092,23.5,2
21095,48.666666666666664,4
21099,43.2,5
21100,22,2
21101,58.5,3
21103,46.04999999999999,22
21104,38,2
21105,98,2
21106,56.16666666666666,12
21108,0,2
21110,57.782608695652165,25
21112,49.63636363636364,14
21115,43.63636363636363,13
21118,30.85714285714286,24
21120,34.166666666666664,7
21121,14.750000000000002,57
21122,56.61538461538462,18
21123,4.5,2
21124,20.200000000000003,6
21127,21.5,2
21132,37.800000000000004,32
21134,51,5
21138,59.5,6
21139,57.8,14
21142,39.285714285714285,7
21143,42.84374999999999,42
21144,34.14285714285714,11
21145,47.258333333333354,182
21146,40.61672473867596,395
21148,0.5,8
21150,44.400000000000006,5
21152,45.875,8
21153,39.41176470588237,61
21154,41.173913043478265,62
21156,31.5,32
21158,54.21428571428571,28
21163,40.23844282238443,942
21167,63.5,2
21168,27.5,2
21173,78.5,5
21178,41,2
21179,60,19
21184,42.58823529411765,120
21190,48.666666666666664,6
21194,80,5
21195,35.878048780487816,49
21197,82,2
21199,39,14
21202,20.5,3
21208,51.57142857142858,42
21213,27.5,2
21215,56.142857142857146,14
21216,45.5,2
21221,23.4,5
21223,43.48936170212765,65
21229,46.56756756756757,43
21230,19.357142857142865,34
21231,47,3
21232,36.5,2
21235,46.5,2
21236,48.42857142857143,19
21240,46.36257309941523,271
21241,33.55555555555554,60
21242,24,15
21243,21.5,4
21245,93.5,2
21246,71.76923076923076,13
21247,84.4,10
21248,36.89473684210526,23
21249,49.8125,24
21251,36.833333333333336,7
21253,38,2
21254,58,2
21255,54,2
21258,45.90909090909091,11
21260,26.5,2
21263,28.545454545454543,13
21264,55.37499999999998,124
21265,43.166666666666664,15
21274,58,6
21277,42,2
21278,25,6
21280,51.833333333333336,83
21282,51,2
21284,38.5,2
21286,38.15384615384614,33
21289,34.2,5
21290,52.700000000000045,158
21294,29.999999999999996,8
